shop_id,chain_code,chain_name,shop_name,address,lat,lng,payment_tags,source_url,is_closed,accepts_online,phone,hours,note
matsuya-136e2a7f37c8,matsuya,松屋,松屋 二又瀬店,福岡県福岡市東区二又瀬15-10,33.607672,130.441696,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/489,FALSE,TRUE,080-5928-1147,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-13b3885700e4,matsuya,松屋,松屋 御崎店,大阪府大阪市住之江区御崎7-15-21,34.60272,135.480857,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/820,FALSE,TRUE,080-9021-6711,5時から翌2時,店内の定食ライスお替り無料店舗 ※朝定食は対象外 ※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-13c1d37a6a6e,matsuya,松屋,松屋 武石店（松のや併設）,千葉県千葉市花見川区武石町1丁目128,35.667586,140.062718,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/3405,FALSE,TRUE,090-1280-2483,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-140ac63bd04d,matsuya,松屋,松屋 焼津インター店（松のや併設）,静岡県焼津市八楠1-28-6,34.881506,138.304267,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/2991,FALSE,TRUE,080-6424-9171,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-1487e1e04f50,matsuya,松屋,松屋 西新宿タワー60店（マイカリー食堂併設）,東京都新宿区西新宿5-5-1 ザ・パークハウス西新宿60 A103号室,35.693818,139.686624,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/1230,FALSE,TRUE,080-6856-3458,24時間営業 ※マイカリー食堂は、4時から翌2時、ラストオーダー15分前,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-148b33e98dd0,matsuya,松屋,松屋 小平小川店,東京都小平市小川東町5-2-5,35.733741,139.465669,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/874,FALSE,TRUE,080-5928-0467,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-14c86e255ed9,matsuya,松屋,松屋 鷺宮店,東京都中野区鷺ノ宮3-18-3 リファレンス鷺宮駅前1F,35.722989,139.638789,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/401,FALSE,TRUE,080-5928-0513,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-14fb9e6a4348,matsuya,松屋,松屋 仙台中野栄店（松のや併設）,宮城県仙台市宮城野区中野字只屋敷45-1,38.279163,140.982458,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/787,FALSE,TRUE,080-9021-6697,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-155f9604bbc7,matsuya,松屋,松屋 上野店,東京都台東区上野4-9-5 石井ビル1F.2F,35.710037,139.773889,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/266,FALSE,TRUE,080-5928-0661,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-156599a61c2c,matsuya,松屋,松屋 亀戸店,東京都江東区亀戸2-20-4,35.697673,139.825184,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/218,FALSE,TRUE,080-5928-0654,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-1567d5316f45,matsuya,松屋,松屋 博多駅南店（マイカリー食堂併設）,福岡県福岡市博多区博多駅南1-3-10,33.586854,130.423074,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/1556,FALSE,TRUE,080-6856-3489,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-1583c20e7814,matsuya,松屋,松屋 宝塚安倉店（マイカリー食堂併設）,兵庫県宝塚市安倉南2-2-21,34.795243,135.374489,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/825,FALSE,TRUE,080-9021-6721,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-15cdda15b55e,matsuya,松屋,松屋 津南店 （松のや併設）,三重県津市高茶屋小森町字丸田283-2,34.671692,136.518818,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/797,FALSE,TRUE,080-9021-6709,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-160cf972bcc5,matsuya,松屋,松屋 浦和太田窪店（松のや併設）,埼玉県さいたま市南区大字太田窪2840-2,35.848496,139.686801,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/9,FALSE,TRUE,080-5928-0882,24時間営業 ※松のやは、8時から22時、ラストオーダー15分前,※松のやのメニューは、受取日時21:45まで ※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-16669af33152,matsuya,松屋,松屋 岡崎北店,愛知県岡崎市鴨田町字広元196,34.981913,137.162359,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/104,FALSE,TRUE,080-5928-1008,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-16b19f653eed,matsuya,松屋,松屋 倉敷水島店（松のや併設）,岡山県倉敷市中畝6-6-21,34.523318,133.753293,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/1646,FALSE,TRUE,070-4504-5757,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-16db3ac625e7,matsuya,松屋,松屋 川崎西口店,神奈川県川崎市幸区大宮町5-1,35.531422,139.693256,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/847,FALSE,TRUE,080-5985-8255,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-16f673095518,matsuya,松屋,松屋 千葉我孫子店,千葉県我孫子市本町2-3-2 プラザビル1F,35.871977,140.011407,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/370,FALSE,TRUE,080-5928-0804,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-1701f893ec33,matsuya,松屋,松屋 静岡呉服町店（松のや併設）,静岡県静岡市葵区呉服町1-6-4,34.975441,138.381069,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/3318,FALSE,TRUE,070-4793-4318,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-170d7ea3e7d5,matsuya,松屋,松屋 豊洲IHIビル店（マイカリー食堂併設）,東京都江東区豊洲3-1-1 豊洲IHIビル106区,35.659271,139.794229,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/1816,FALSE,TRUE,070-3603-8874,月から金：24時間営業、土・祝前日：翌2時まで、日祝：4時から、ラストオーダー15分前 ※マイカリー食堂は、8時から22時、ラストオーダー15分前,平日混雑時は、モバイルオーダーのお客様も列にお並び頂き、従業員がご案内したのちお席について頂く運用となります。ご了承ください。※マイカリー食堂のメニューは、受取日時21:45まで ※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-174c43f6286e,matsuya,松屋,松屋 浦和田島通店,埼玉県さいたま市南区四谷3-7-6,35.841729,139.63902,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop?page=2&sort=Shop.id&direction=asc,FALSE,FALSE,080-5928-0893,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-17bc9b7629aa,matsuya,松屋,松屋 近鉄八尾駅前店（松のや併設）,大阪府八尾市北本町2-15-32 梅村ビル1階,34.630673,135.602961,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop?page=99&sort=Shop.id&direction=asc,FALSE,FALSE,080-6856-3537,7時から23時30分,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-17c5a73993f6,matsuya,松屋,松屋 松戸五香店（松のや併設）,千葉県松戸市常盤平5-26-6,35.795576,139.963775,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/3333,FALSE,TRUE,070-7789-7076,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-1863618533c4,matsuya,松屋,松屋 西新宿3丁目店,東京都新宿区西新宿3-7-21 陽輪台西新宿林屋ビル,35.684478,139.690891,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/545,FALSE,TRUE,080-5928-0476,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-18a29fd4a36e,matsuya,松屋,松屋 東久留米南町店（松のや併設）,東京都東久留米市南町4-1-8,35.742802,139.525936,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/646,FALSE,TRUE,080-5952-8380,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-18bf577eebaf,matsuya,松屋,松屋 高松兵庫町店,香川県高松市兵庫町1番地20,34.346293,134.049353,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/1498,FALSE,TRUE,080-5985-8277,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-18f4aba45dea,matsuya,松屋,松屋 四条大宮駅前店,京都府京都市下京区四条通大宮東入立中町492,35.003433,135.749921,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/836,FALSE,TRUE,080-5985-8244,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-195ee58e5c81,matsuya,松屋,松屋 西新店 (マイカリー食堂併設),福岡県福岡市早良区西新5丁目1-2,33.582696,130.357788,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/851,FALSE,TRUE,080-5928-1127,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-197734fcf2d3,matsuya,松屋,松屋 神戸玉津店（松のや併設）,兵庫県神戸市西区枝吉5丁目147番,34.667876,134.979925,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/475,FALSE,TRUE,080-5928-1142,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-19841f708006,matsuya,松屋,松屋 立川北口店,東京都立川市曙町2丁目3番地3,35.698741,139.411493,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/458,FALSE,TRUE,080-5928-0575,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-19c3e86862e1,matsuya,松屋,松屋 橋本店,神奈川県相模原市緑区橋本6-2-1,35.596221,139.345249,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/330,FALSE,TRUE,080-5928-0552,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-19df5c535022,matsuya,松屋,松屋 上板橋店,東京都板橋区常盤台4-33-13 丸萩ビル1F,35.763932,139.676774,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/352,FALSE,TRUE,080-5928-0856,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-1a5593ed9b5c,matsuya,松屋,松屋 代々木八幡店,東京都渋谷区富ヶ谷1-52-2 ニューアメリカンビル1F,35.668924,139.689034,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/283,FALSE,TRUE,080-5928-0603,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-1a594f1cf22d,matsuya,松屋,松屋 広島紙屋町店,広島県広島市中区大手町1-4-5 アロハビル1F,34.394731,132.455959,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/491,FALSE,TRUE,080-5928-1148,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-1a921a40ba59,matsuya,松屋,松屋 武蔵新田店,東京都大田区矢口1-7-15 イセモトビル,35.568263,139.692106,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/650,FALSE,TRUE,080-5952-8393,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-1a99ee48dfe0,matsuya,松屋,松屋 御幸本町店（松のや併設）,栃木県宇都宮市御幸本町4732-7,36.583415,139.927209,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/484,FALSE,TRUE,080-5928-0968,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-1aa1357e8f44,matsuya,松屋,松屋 東戸塚東口店,神奈川県横浜市戸塚区品濃町538-7 オセアン第2ビル,35.431741,139.557533,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/844,FALSE,TRUE,080-5928-0745,5時から翌3時、ラストオーダー30分前,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-1ab716341dfa,matsuya,松屋,松屋 布施店,大阪府東大阪市足代新町2-18,34.664442,135.561829,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/194,FALSE,TRUE,080-5928-1049,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-1b6d29d0ee21,matsuya,松屋,松屋 野方店,東京都中野区野方5-30-1 1･2F,35.718848,139.652453,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/250,FALSE,TRUE,080-5928-0495,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
matsuya-1b972d5e5b94,matsuya,松屋,松屋 足立六町店（松のや併設）,東京都足立区六町1-8-14,35.782406,139.823649,smart_code,https://bento.matsuyafoods.co.jp/matsuben-net/shop/transact/2690,FALSE,TRUE,080-5828-2618,24時間営業,※22時から翌朝5時の間、 深夜料金として、7%前後を加算させていただきます。
