shop_id,chain_code,chain_name,shop_name,address,lat,lng,payment_tags,source_url,phone,hours,parking
nishimatsuya-1114,nishimatsuya,西松屋,アピタ長久手店,愛知県長久手市戸田谷901番地1 アピタ長久手店内,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=23&doc=1114,080-9773-3231,AM10:00〜PM9:30,1800台
nishimatsuya-1115,nishimatsuya,西松屋,此花高見店,大阪府大阪市此花区高見1-5 高見プラザ2階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=27&doc=1115,080-4615-6023,AM10:00〜PM8:00,220台
nishimatsuya-1116,nishimatsuya,西松屋,ライフガーデンみどりの店,茨城県つくば市みどりの中央11番7,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=8&doc=1116,080-3279-5218,AM10:00〜PM8:00,329台
nishimatsuya-1117,nishimatsuya,西松屋,ブランチ大津京店,滋賀県大津市二本松1番1号 ブランチ大津京2階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=25&doc=1117,080-7606-6173,AM10:00〜PM8:00,756台(有料)
nishimatsuya-1118,nishimatsuya,西松屋,フォレオひびきの店,福岡県北九州市若松区小敷ひびきの2丁目1番3号 フォレオひびきの2F,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=40&doc=1118,070-1457-2852,AM10:00〜PM8:00,487台
nishimatsuya-1119,nishimatsuya,西松屋,川崎ルフロン店,神奈川県川崎市川崎区日進町1-11 川崎ルフロン6F,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=14&doc=1119,080-7943-0746,AM10:00〜PM9:00,300台(有料)
nishimatsuya-112,nishimatsuya,西松屋,佐賀兵庫店,佐賀県佐賀市兵庫南3丁目48番,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=41&doc=112,080-9717-0071,AM10:00〜PM8:00,33台
nishimatsuya-1120,nishimatsuya,西松屋,アイテラス落合南長崎店,東京都豊島区南長崎4-5-20,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=13&doc=1120,080-4587-7950,AM10:00〜PM8:00,140台（有料）
nishimatsuya-1121,nishimatsuya,西松屋,ヒルズウォーク徳重店,愛知県名古屋市緑区元徳重1丁目505番地 ヒルズウォーク徳重ガーデンズ2F,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=23&doc=1121,080-7406-1958,AM10:00〜PM9:30,1100台
nishimatsuya-1122,nishimatsuya,西松屋,サントムーン柿田川店,静岡県駿東郡清水町伏見52番地1 サントムーンオアシス3F,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=22&doc=1122,070-1502-4658,AM10:00〜PM8:00,3200台
nishimatsuya-1123,nishimatsuya,西松屋,新フレスポジャングルパーク店,鹿児島県鹿児島市与次郎1-11-1 ジャングルパーク内2階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=46&doc=1123,080-7535-8512,AM10:00〜PM8:00,943台
nishimatsuya-1125,nishimatsuya,西松屋,アヴァンモール菊陽店,熊本県菊池郡菊陽町大字津久礼2740-4,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=43&doc=1125,070-3252-5485,AM10:00〜PM8:00,450台
nishimatsuya-1126,nishimatsuya,西松屋,徳島南矢三店,徳島県徳島市南矢三町1丁目3番60号,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=36&doc=1126,080-7301-0901,AM10:00〜PM8:00,44台
nishimatsuya-1127,nishimatsuya,西松屋,コーナン千里山田店,大阪府吹田市山田北6-1 コーナン千里山田2号館,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=27&doc=1127,070-3155-8042,AM10:00〜PM8:00,155台
nishimatsuya-1128,nishimatsuya,西松屋,三和百合ヶ丘店,神奈川県川崎市麻生区百合丘1-16 三和百合ヶ丘店 B館 1階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=14&doc=1128,080-9420-6035,AM10:00〜PM8:00,277台
nishimatsuya-1129,nishimatsuya,西松屋,ポップタウン住道オペラパーク店,大阪府大東市赤井1-4-3 ポップタウン住道オペラパーク3階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=27&doc=1129,080-4403-1647,AM10:00〜PM8:00,1000台
nishimatsuya-113,nishimatsuya,西松屋,佐賀鍋島店,佐賀県佐賀市鍋島町大字八戸3181-2,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=41&doc=113,080-7395-9109,AM10:00〜PM7:00,30台
nishimatsuya-1130,nishimatsuya,西松屋,みのおキューズモール店,大阪府箕面市西宿1-17-22 みのおキューズモールEAST1 2階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=27&doc=1130,080-7639-2345,AM10:00〜PM8:00,1800台
nishimatsuya-1131,nishimatsuya,西松屋,リノアス八尾店,大阪府八尾市光町2-60 リノアス八尾3階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=27&doc=1131,080-9188-5851,AM10:00〜PM8:00,650台
nishimatsuya-1132,nishimatsuya,西松屋,ブランチ博多パピヨンガーデン店,福岡県福岡市博多区千代一丁目2-1 ブランチ博多パピヨンガーデン内1階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=40&doc=1132,070-1579-0834,AM10:00〜PM8:00,685台
nishimatsuya-1133,nishimatsuya,西松屋,住吉遠里小野店,大阪府大阪市住吉区遠里小野2-10-32,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=27&doc=1133,080-9644-8474,AM10:00〜PM8:00,14台（+第2駐車場6台）
nishimatsuya-1134,nishimatsuya,西松屋,日立シーマークスクエア店,茨城県日立市東滑川町5丁目1-3 シーマークスクエア2階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=8&doc=1134,070-1324-0862,AM10:00〜PM8:00,約900台
nishimatsuya-1135,nishimatsuya,西松屋,イオンタウン読谷座喜味店,沖縄県中頭郡読谷村字上地205-1,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=47&doc=1135,080-9676-8178,AM10:00〜PM8:00,192台
nishimatsuya-1136,nishimatsuya,西松屋,イーアス沖縄豊崎店,沖縄県豊見城市豊崎3-35 イーアス沖縄豊崎内3階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=47&doc=1136,070-3157-7509,AM10:00〜PM9:00,約3100台
nishimatsuya-1137,nishimatsuya,西松屋,アゼリアモール店,群馬県館林市楠町3648-1 アゼリアモールA館 2F,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=10&doc=1137,070-1431-3923,AM10:00〜PM8:00,1500台
nishimatsuya-1138,nishimatsuya,西松屋,札幌新清田店,北海道札幌市清田区北野3条1丁目12-15,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=1&doc=1138,080-4924-5485,AM10:00〜PM8:00,145台
nishimatsuya-114,nishimatsuya,西松屋,倉吉店,鳥取県倉吉市河北町102,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=31&doc=114,090-9146-8996,AM10:00〜PM8:00,38台
nishimatsuya-1140,nishimatsuya,西松屋,新坂井春江店,福井県坂井市春江町随応寺東26,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=18&doc=1140,080-7419-3894,AM10:00〜PM8:00,257台
nishimatsuya-1141,nishimatsuya,西松屋,アクロスモール新鎌ヶ谷店,千葉県鎌ケ谷市新鎌ケ谷2-12-1 アクロスモール新鎌ケ谷2階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=12&doc=1141,080-7374-7634,AM10:00〜PM9:00,約700台
nishimatsuya-1142,nishimatsuya,西松屋,イオン武蔵村山南店（旧ダイエー武蔵村山店）,東京都武蔵村山市伊奈平3-36-1,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=13&doc=1142,080-4909-4252,AM10:00〜PM8:00,851台(無料)
nishimatsuya-1143,nishimatsuya,西松屋,前橋元総社町店,群馬県前橋市元総社町小見1714番,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=10&doc=1143,080-4928-9386,AM10:00〜PM8:00,43台
nishimatsuya-1144,nishimatsuya,西松屋,川崎新久地店,神奈川県川崎市高津区久地2丁目5-21,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=14&doc=1144,080-4919-8623,AM10:00〜PM8:00,34台
nishimatsuya-1145,nishimatsuya,西松屋,アシコタウンあしかが店,栃木県足利市大月町3-2 アシコタウンあしかが内,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=9&doc=1145,080-4435-5597,AM10:00〜PM8:00,2000台
nishimatsuya-1146,nishimatsuya,西松屋,DCM音更店,北海道河東郡音更町木野大通東12丁目2-12 DCM音更内,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=1&doc=1146,070-1383-5797,AM10:00〜PM8:00,905台
nishimatsuya-1147,nishimatsuya,西松屋,徳島新浜店,徳島県徳島市新浜本町三丁目4番42号,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=36&doc=1147,080-7064-3361,AM10:00〜PM8:00,40台
nishimatsuya-1148,nishimatsuya,西松屋,新香芝店,奈良県香芝市上中255-1,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=29&doc=1148,070-3326-1647,AM10:00〜PM8:00,33台
nishimatsuya-1149,nishimatsuya,西松屋,新鹿児島出水店,鹿児島県出水市中央町1544,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=46&doc=1149,080-4596-1390,AM10:00〜PM8:00,55台
nishimatsuya-115,nishimatsuya,西松屋,元八王子店は閉店致しました,東京都八王子市元八王子町2-1975 2/20(金)をもちまして閉店致しました。 永らくのご愛顧、誠にありがとうございました。 -,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=13&doc=115,,-,-
nishimatsuya-1150,nishimatsuya,西松屋,旭川東光店,北海道旭川市東光8条1丁目3-4,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=1&doc=1150,080-9459-6825,AM10:00〜PM8:00,97台
nishimatsuya-1151,nishimatsuya,西松屋,東海荒尾店,愛知県東海市荒尾町丸根1番22 マックスバリュ東海荒尾店ショッピングセンター内,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=23&doc=1151,070-1480-8139,AM10:00〜PM8:00,185台
nishimatsuya-1152,nishimatsuya,西松屋,笛吹石和店,山梨県笛吹市石和町広瀬1195-59,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=19&doc=1152,080-7297-6891,AM10:00〜PM8:00,146台
nishimatsuya-1153,nishimatsuya,西松屋,防府国衙店,山口県防府市国衙一丁目12番3号,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=35&doc=1153,080-4009-5089,AM10:00〜PM8:00,75台
nishimatsuya-1154,nishimatsuya,西松屋,ユアエルム成田店,千葉県成田市公津の杜4-5-3 ユアエルム成田1階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=12&doc=1154,080-4938-4691,AM10:00〜PM8:00,1329台
nishimatsuya-1155,nishimatsuya,西松屋,サンリブくりえいと宗像店,福岡県宗像市くりえいと一丁目5番1号 サンリブくりえいと宗像内１F,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=40&doc=1155,070-1498-4710,AM10:00〜PM9:00,1800台
nishimatsuya-1157,nishimatsuya,西松屋,アピタテラス横浜綱島店,神奈川県横浜市港北区綱島東4丁目3番17号 アピタテラス横浜綱島2階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=14&doc=1157,070-1474-8343,AM9:00〜PM9:00,900台
nishimatsuya-1158,nishimatsuya,西松屋,丹波氷上店,兵庫県丹波市氷上町横田300番地,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=28&doc=1158,080-4448-9145,AM10:00〜PM8:00,113台
nishimatsuya-1159,nishimatsuya,西松屋,もりのみやキューズモール店,大阪府大阪市中央区森ノ宮中央2-1-70 もりのみやキューズモール2F,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=27&doc=1159,080-9177-0398,AM10:00〜PM8:00,600台
nishimatsuya-116,nishimatsuya,西松屋,コムボックス光明池店,大阪府和泉市室堂町824番36 COMBOX光明池内,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=27&doc=116,070-1273-9987,AM10:00〜PM8:00,949台（30分無料。お買い物されたお客様は2時間30分無料。）
nishimatsuya-1160,nishimatsuya,西松屋,廿日市宮内店,広島県廿日市市宮内4丁目13番15号,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=34&doc=1160,080-4861-0284,AM10:00〜PM8:00,197台
nishimatsuya-1161,nishimatsuya,西松屋,津藤方店,三重県津市藤方589番地1,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=24&doc=1161,080-4661-6796,AM10:00〜PM8:00,62台
nishimatsuya-1162,nishimatsuya,西松屋,新ピエリ守山店,滋賀県守山市今浜町2620-5 ピエリ守山2階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=25&doc=1162,080-7939-3847,AM10:00〜PM9:00 当面の間はAM10:00〜PM8:00です。,2800台
nishimatsuya-1163,nishimatsuya,西松屋,イコアス千城台店,千葉県千葉市若葉区千城台北3丁目21-1 イコアス千城台3階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=12&doc=1163,080-4440-8474,AM10:00〜PM8:00,714台
nishimatsuya-1164,nishimatsuya,西松屋,新イオンタウン弥富店,愛知県弥富市五明町蒲原1371-4,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=23&doc=1164,070-1584-0235,AM10:00〜PM9:00,1334台
nishimatsuya-1165,nishimatsuya,西松屋,ビバモール蕨錦町店,埼玉県蕨市錦町一丁目12番1号,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=11&doc=1165,080-4428-6037,AM10:00〜PM9:00,1779台
nishimatsuya-1166,nishimatsuya,西松屋,浜松上島店,静岡県浜松市中央区上島4丁目29-8,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=22&doc=1166,080-7654-0755,AM10:00〜PM7:00,50台
nishimatsuya-1167,nishimatsuya,西松屋,みらい長崎ココウォーク店,長崎県長崎市茂里町1番55号,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=42&doc=1167,080-4905-4207,AM10:00〜PM8:00,905台
nishimatsuya-1168,nishimatsuya,西松屋,新モラージュ柏店,千葉県柏市大山台2丁目3番地 モラージュ柏パート2内2階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=12&doc=1168,070-1445-3405,AM10:00〜PM9:00,1520台
nishimatsuya-1169,nishimatsuya,西松屋,函館亀田港町店,北海道函館市亀田港町39-13,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=1&doc=1169,080-7503-1736,AM10:00〜PM7:00,63台
nishimatsuya-1170,nishimatsuya,西松屋,都城上川東店,宮崎県都城市上川東4丁目3-10,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=45&doc=1170,080-4798-7094,AM10:00〜PM8:00,39台
nishimatsuya-1171,nishimatsuya,西松屋,矢板店,栃木県矢板市中2013番地4,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=9&doc=1171,080-7320-9992,AM10:00〜PM7:00,61台
nishimatsuya-1172,nishimatsuya,西松屋,甲府中小河原店,山梨県甲府市中小河原一丁目12番26号,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=19&doc=1172,080-9699-4617,AM10:00〜PM8:00,33台
nishimatsuya-1173,nishimatsuya,西松屋,高松上福岡店,香川県高松市上福岡町2059番5,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=37&doc=1173,070-3201-5312,AM10:00〜PM8:00,34台
nishimatsuya-1175,nishimatsuya,西松屋,新大垣中野町店,岐阜県大垣市中野町2丁目1-7,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=21&doc=1175,070-3179-5399,AM10:00〜PM8:00,43台
nishimatsuya-1176,nishimatsuya,西松屋,郡山堤店,福島県郡山市堤3丁目3番,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=7&doc=1176,080-9456-3700,AM10:00〜PM8:00,68台
nishimatsuya-1177,nishimatsuya,西松屋,総社中央店,岡山県総社市中央5丁目4番108,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=33&doc=1177,080-9685-4775,AM10:00〜PM8:00,47台
nishimatsuya-1178,nishimatsuya,西松屋,メラード大和田店,大阪府大阪市西淀川区大和田2丁目2-43 メラード大和田内 2F,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=27&doc=1178,070-1474-0609,AM10:00〜PM8:00,672台
nishimatsuya-1179,nishimatsuya,西松屋,ソコラ南行徳店,千葉県市川市南行徳2丁目20-25 ソコラ南行徳 2階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=12&doc=1179,080-7641-9137,AM10:00〜PM9:00,680台
nishimatsuya-118,nishimatsuya,西松屋,入間店,埼玉県入間市東藤沢2丁目1番9,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=11&doc=118,090-9159-1151,AM10:00〜PM8:00,33台
nishimatsuya-1180,nishimatsuya,西松屋,ヨドバシコクーンさいたま新都心店,埼玉県さいたま市大宮区吉敷町四丁目263番地6 ヨドバシコクーンさいたま新都心 コクーン3 3階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=11&doc=1180,070-1440-2325,AM9:30〜PM10:00,3000台
nishimatsuya-1181,nishimatsuya,西松屋,鹿屋笠之原店,鹿児島県肝属郡肝付町富山901番5,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=46&doc=1181,080-9176-9639,AM10:00〜PM8:00,47台
nishimatsuya-1182,nishimatsuya,西松屋,室蘭モルエ中島店,北海道室蘭市中島本町1丁目6番2号,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=1&doc=1182,080-9190-0903,AM10:00〜PM8:00,1850台
nishimatsuya-1183,nishimatsuya,西松屋,イーアス高尾店,東京都八王子市東浅川町550-1 イーアス高尾内,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=13&doc=1183,080-7440-3767,AM10:00〜PM9:00,1840台
nishimatsuya-1184,nishimatsuya,西松屋,メルクス田川店,福岡県田川市大字川宮1706-1 ハイパーモールメルクス田川内,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=40&doc=1184,080-7105-3027,AM10:00〜PM8:00,550台
nishimatsuya-1185,nishimatsuya,西松屋,ラスパ白山店,石川県白山市倉光五丁目14番,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=17&doc=1185,080-7391-5812,AM10:00〜PM9:00,392台
nishimatsuya-1186,nishimatsuya,西松屋,トナリエ南千里アネックス店,大阪府吹田市千里山西6-56-1 トナリエ南千里アネックス4階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=27&doc=1186,080-7462-2119,AM10:00〜PM8:00,400台
nishimatsuya-1187,nishimatsuya,西松屋,イオンタウン富士南店,静岡県富士市鮫島118番地10 イオンタウン富士南1F,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=22&doc=1187,080-7356-5265,AM10:00〜PM9:00,1105台
nishimatsuya-1188,nishimatsuya,西松屋,鹿児島卸本町店,鹿児島県鹿児島市卸本町7番25,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=46&doc=1188,070-3130-1815,AM10:00〜PM8:00,61台
nishimatsuya-1189,nishimatsuya,西松屋,イズミヤ千里丘店,大阪府吹田市山田南1番1号 イズミヤ千里丘店別館2階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=27&doc=1189,070-3230-9500,AM10:00〜PM9:00,715台
nishimatsuya-1190,nishimatsuya,西松屋,福山箕島店,広島県福山市箕島町5816-110,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=34&doc=1190,080-7209-2381,AM10:00〜PM8:00,34台
nishimatsuya-1191,nishimatsuya,西松屋,鈴鹿サーキット通りFマート店,三重県鈴鹿市稲生4丁目1-1,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=24&doc=1191,080-4915-2192,AM10:00〜PM8:00,970台
nishimatsuya-1192,nishimatsuya,西松屋,岐阜茜部大川店,岐阜県岐阜市茜部大川二丁目4-1,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=21&doc=1192,080-4900-7529,AM10:00〜PM8:00,35台
nishimatsuya-1193,nishimatsuya,西松屋,ベイシア高萩モール店,茨城県高萩市下手綱ヤワコ田1058番地 ベイシア高萩モール内,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=8&doc=1193,070-3180-4856,AM10:00〜PM7:00,712台
nishimatsuya-1195,nishimatsuya,西松屋,ジョイパーク泉ヶ丘店,大阪府堺市南区三原台1丁1-3 ジョイパーク泉ヶ丘2階,,,smart_code,https://www.24028.jp/tenpo/detail.php?cid=27&doc=1195,080-4838-4018,AM10:00〜PM8:00,320台
